city,sale_month,avg_price,sales_count
Cottonwood,2005-11,420000.0,1
Cottonwood,2006-04,480000.0,1
Cottonwood,2006-09,425000.0,1
Cottonwood,2008-09,435000.0,1
Cottonwood,2010-12,329900.0,1
Cottonwood,2011-06,589000.0,1
Cottonwood,2012-02,345000.0,1
Cottonwood,2013-06,244900.0,1
Cottonwood,2014-10,525000.0,1
Cottonwood,2014-11,725000.0,1
Cottonwood,2015-03,624000.0,2
Cottonwood,2015-05,350000.0,1
Cottonwood,2016-07,459000.0,1
Cottonwood,2016-10,150000.0,1
Cottonwood,2018-01,360000.0,2
Cottonwood,2018-02,399000.0,1
Cottonwood,2018-04,475000.0,1
Cottonwood,2018-06,399000.0,1
Cottonwood,2018-07,799000.0,1
Cottonwood,2018-12,350000.0,1
Cottonwood,2019-03,283500.0,2
Cottonwood,2019-05,382450.0,2
Cottonwood,2019-07,400000.0,1
Cottonwood,2019-08,282450.0,2
Cottonwood,2019-12,359500.0,1
Cottonwood,2020-02,275000.0,1
Cottonwood,2020-04,599000.0,1
Cottonwood,2020-07,435000.0,1
Cottonwood,2020-11,545000.0,1
Cottonwood,2021-02,529999.0,1
Cottonwood,2021-08,409000.0,1
Cottonwood,2021-10,449000.0,1
Cottonwood,2021-11,399360.0,5
Cottonwood,2021-12,466500.0,6
Cottonwood,2022-02,291580.0,5
Cottonwood,2022-03,340000.0,2
Cottonwood,2022-04,405939.1304347826,23
Cottonwood,2022-05,450000.0,2
Crown King,2013-02,595000.0,1
Crown King,2017-07,349900.0,1
Crown King,2018-12,250000.0,1
Crown King,2022-04,328300.0,3
Desert Hills,2009-10,1150000.0,1
Desert Hills,2022-03,1200000.0,1
Dewey,1990-08,349000.0,1
Dewey,2005-07,410000.0,1
Dewey,2022-04,288999.0,1
Dewey Humboldt,1987-02,139000.0,1
Dewey Humboldt,1989-05,339500.0,1
Dewey Humboldt,1989-09,340000.0,1
Dewey Humboldt,1993-08,395000.0,1
Dewey Humboldt,1996-05,495000.0,1
Dewey Humboldt,1998-01,269900.0,1
Dewey Humboldt,1998-02,560000.0,1
Dewey Humboldt,1999-01,450000.0,1
Dewey Humboldt,2001-07,385000.0,1
Dewey Humboldt,2002-10,324900.0,1
Dewey Humboldt,2003-09,210000.0,1
Dewey Humboldt,2004-05,549900.0,1
Dewey Humboldt,2004-09,349000.0,1
Dewey Humboldt,2005-03,389900.0,1
Dewey Humboldt,2005-05,347700.0,1
Dewey Humboldt,2005-08,357500.0,2
Dewey Humboldt,2005-09,680000.0,1
Dewey Humboldt,2006-10,1925000.0,2
Dewey Humboldt,2008-06,375000.0,1
Dewey Humboldt,2010-08,525000.0,1
Dewey Humboldt,2010-11,469900.0,1
Dewey Humboldt,2012-09,415900.0,1
Dewey Humboldt,2013-08,585000.0,1
Dewey Humboldt,2014-08,652500.0,1
Dewey Humboldt,2014-10,615000.0,1
Dewey Humboldt,2014-11,575000.0,1
Dewey Humboldt,2014-12,670000.0,1
Dewey Humboldt,2015-03,325000.0,1
Dewey Humboldt,2015-07,715000.0,1
Dewey Humboldt,2015-11,319000.0,1
Dewey Humboldt,2016-01,430000.0,1
Dewey Humboldt,2016-02,477449.5,2
Dewey Humboldt,2016-06,290000.0,1
Dewey Humboldt,2016-09,399000.0,1
Dewey Humboldt,2016-12,394500.0,2
Dewey Humboldt,2017-02,579900.0,1
Dewey Humboldt,2017-05,355000.0,1
Dewey Humboldt,2017-06,438950.0,2
Dewey Humboldt,2017-08,235000.0,1
Dewey Humboldt,2017-12,380000.0,1
Dewey Humboldt,2018-02,395000.0,1
Dewey Humboldt,2018-04,575000.0,1
Dewey Humboldt,2018-05,720000.0,1
Dewey Humboldt,2018-10,325000.0,1
Dewey Humboldt,2019-03,449950.0,2
Dewey Humboldt,2019-04,240000.0,1
Dewey Humboldt,2019-08,360000.0,1
Dewey Humboldt,2019-11,450000.0,1
Dewey Humboldt,2019-12,445000.0,1
Dewey Humboldt,2020-04,650000.0,1
Dewey Humboldt,2020-06,504900.0,1
Dewey Humboldt,2020-07,475000.0,1
Dewey Humboldt,2020-09,482900.0,1
Dewey Humboldt,2020-10,759900.0,1
Dewey Humboldt,2020-12,409900.0,1
Dewey Humboldt,2021-01,370633.3333333333,3
Dewey Humboldt,2021-02,399000.0,1
Dewey Humboldt,2021-03,475000.0,1
Dewey Humboldt,2021-05,512500.0,2
Dewey Humboldt,2021-06,325000.0,1
Dewey Humboldt,2021-08,360000.0,1
Dewey Humboldt,2021-11,535000.0,1
Dewey Humboldt,2022-02,445156.6,5
Dewey Humboldt,2022-03,335460.0,5
Dewey Humboldt,2022-04,555922.2222222222,9
Dewey Humboldt,2022-05,471400.0,2
Dolan Springs,1995-04,140000.0,1
Dolan Springs,1996-05,79900.0,1
Dolan Springs,1998-03,79900.0,1
Dolan Springs,1999-04,105900.0,1
Dolan Springs,1999-07,129900.0,1
Dolan Springs,2001-12,139900.0,1
Dolan Springs,2004-03,140000.0,1
Dolan Springs,2004-06,189500.0,1
Dolan Springs,2004-12,169900.0,1
Dolan Springs,2005-04,107950.0,2
Dolan Springs,2005-11,129900.0,1
Dolan Springs,2006-04,169900.0,1
Dolan Springs,2008-01,159900.0,1
Dolan Springs,2008-08,164900.0,1
Dolan Springs,2009-06,189900.0,1
Dolan Springs,2010-01,109900.0,1
Dolan Springs,2010-04,89900.0,1
Dolan Springs,2014-12,139900.0,1
Dolan Springs,2015-06,155000.0,1
Dolan Springs,2017-10,129000.0,1
Dolan Springs,2018-11,279900.0,1
Dolan Springs,2019-01,139900.0,1
Dolan Springs,2020-03,95900.0,1
Dolan Springs,2020-07,220000.0,1
Dolan Springs,2020-12,215000.0,1
Dolan Springs,2021-11,139900.0,2
Dolan Springs,2022-01,170000.0,1
Dolan Springs,2022-03,149900.0,1
Dolan Springs,2022-04,215000.0,1
Dolan Springs,2022-05,129000.0,1
Douglas,1993-03,175000.0,1
Douglas,1993-07,185000.0,1
Douglas,1996-02,135000.0,1
Douglas,2000-03,160000.0,1
Douglas,2001-02,229900.0,1
Douglas,2003-03,265000.0,1
Douglas,2003-12,249000.0,1
Douglas,2006-12,340000.0,1
Douglas,2008-07,173000.0,1
Douglas,2009-04,340000.0,1
Douglas,2011-08,160000.0,1
Douglas,2013-01,175000.0,1
Douglas,2015-02,284900.0,1
Douglas,2017-11,190000.0,1
Douglas,2019-01,95000.0,1
Douglas,2020-02,185000.0,1
Douglas,2021-02,155000.0,1
Douglas,2021-03,82000.0,1
Douglas,2021-11,235000.0,1
Douglas,2022-01,247000.0,2
Douglas,2022-03,112900.0,1
Douglas,2022-04,178700.0,7
Dudleyville,2021-12,123000.0,1
Duncan,1997-06,205000.0,1
Duncan,2021-03,110000.0,1
Eagar,1992-05,499000.0,1
Eagar,2002-03,449000.0,1
Eagar,2002-09,350000.0,1
Eagar,2006-09,355000.0,1
Eagar,2008-07,310000.0,1
Eagar,2019-07,375000.0,1
Ehrenberg,1996-04,174900.0,1
Ehrenberg,2022-05,174900.0,1
El Mirage,1980-12,575000.0,1
El Mirage,1997-03,300000.0,1
El Mirage,2000-08,300000.0,1
El Mirage,2001-08,400000.0,1
El Mirage,2001-10,349900.0,1
El Mirage,2002-11,1980000.0,1
El Mirage,2003-01,350000.0,1
El Mirage,2003-07,400000.0,1
El Mirage,2004-07,300000.0,1
El Mirage,2005-04,275500.0,1
El Mirage,2005-07,360000.0,1
El Mirage,2005-09,349450.0,2
El Mirage,2006-05,385000.0,1
El Mirage,2006-06,444900.0,1
El Mirage,2006-08,395000.0,1
El Mirage,2007-04,370000.0,1
El Mirage,2008-02,444500.0,1
El Mirage,2008-09,550000.0,1
El Mirage,2009-06,405000.0,1
El Mirage,2010-01,409999.0,1
El Mirage,2011-06,500000.0,1
El Mirage,2011-11,409900.0,1
El Mirage,2012-01,340000.0,1
El Mirage,2014-01,575000.0,1
El Mirage,2014-03,484900.0,1
El Mirage,2014-09,345000.0,1
El Mirage,2015-04,445000.0,1
El Mirage,2015-08,400222.0,1
El Mirage,2016-03,425000.0,1
El Mirage,2016-11,412000.0,1
El Mirage,2017-02,430000.0,1
El Mirage,2017-08,425000.0,1
El Mirage,2018-04,350000.0,1
El Mirage,2018-05,416666.6666666667,3
El Mirage,2018-09,348000.0,1
El Mirage,2018-10,430000.0,1
El Mirage,2019-03,415000.0,1
El Mirage,2019-08,425000.0,1
El Mirage,2019-10,433900.0,1
El Mirage,2020-05,402500.0,2
El Mirage,2021-10,375000.0,1
El Mirage,2021-11,340000.0,4
El Mirage,2021-12,326407.0,14
El Mirage,2022-01,402216.6666666667,6
El Mirage,2022-02,422929.9,10
El Mirage,2022-03,376822.3469387755,49
El Mirage,2022-04,388335.9411764706,34
El Mirage,2022-05,367500.0,2
Elfrida,2004-04,190500.0,1
Elfrida,2005-08,200000.0,1
Elfrida,2015-03,349900.0,1
Elfrida,2015-05,389900.0,1
Elfrida,2018-12,779000.0,1
Elfrida,2019-01,79000.0,1
Elfrida,2022-04,119000.0,1
Elgin,1991-01,262000.0,1
Elgin,2001-02,1000000.0,1
Elgin,2008-10,230000.0,1
Elgin,2018-09,1045000.0,1
Elgin,2021-12,2059500.0,2
Elgin,2022-03,875000.0,1
Elgin,2022-04,762666.6666666666,3
Elgin,2022-05,1022500.0,2
Eloy,1999-05,175000.0,1
Eloy,2005-06,214750.0,2
Eloy,2005-07,315000.0,1
Eloy,2005-09,420000.0,1
Eloy,2006-10,200000.0,1
Eloy,2007-01,469900.0,1
Eloy,2008-02,116000.0,1
Eloy,2009-06,283900.0,1
Eloy,2009-10,190000.0,1
Eloy,2010-06,665000.0,1
Eloy,2011-03,399900.0,1
Eloy,2011-06,350000.0,1
Eloy,2012-09,550000.0,1
Eloy,2014-01,329000.0,1
Eloy,2014-06,800000.0,1
Eloy,2017-03,389900.0,1
Eloy,2017-05,645000.0,1
Eloy,2018-08,517000.0,1
Eloy,2019-02,399200.0,2
Eloy,2019-07,475000.0,1
Eloy,2019-10,389000.0,1
Eloy,2020-05,449000.0,1
Eloy,2020-06,374949.5,2
Eloy,2020-08,489900.0,1
Eloy,2020-12,183495.0,2
Eloy,2021-04,414500.0,1
Eloy,2021-07,292400.0,2
Eloy,2021-09,349567.14285714284,7
Eloy,2021-11,229883.68421052632,38
Eloy,2021-12,295062.5789473684,19
Eloy,2022-01,294688.0,10
Eloy,2022-02,304952.5789473684,19
Eloy,2022-03,263126.0714285714,28
Eloy,2022-04,325997.8947368421,19
Eloy,2022-05,283900.0,1
Flagstaff,1986-12,425000.0,1
Flagstaff,1989-10,1299999.0,1
Flagstaff,1989-12,500000.0,1
Flagstaff,1993-06,455500.0,2
Flagstaff,1993-08,299999.0,1
Flagstaff,1993-09,899000.0,1
Flagstaff,1994-03,750000.0,1
Flagstaff,1995-02,1289982.0,1
Flagstaff,1995-10,1500000.0,1
Flagstaff,1996-06,620000.0,1
Flagstaff,1996-09,300000.0,1
Flagstaff,1997-08,379900.0,1
Flagstaff,1998-03,395000.0,1
Flagstaff,1998-10,299000.0,1
Flagstaff,2000-05,732000.0,2
Flagstaff,2000-12,349900.0,1
Flagstaff,2001-05,990000.0,1
Flagstaff,2001-08,530000.0,1
Flagstaff,2001-10,699000.0,1
Flagstaff,2002-09,1537500.0,2
Flagstaff,2002-10,1999999.0,1
Flagstaff,2003-08,5000000.0,1
Flagstaff,2003-10,699900.0,1
Flagstaff,2004-02,399000.0,1
Flagstaff,2004-06,699000.0,1
Flagstaff,2004-10,822450.0,2
Flagstaff,2005-03,1065000.0,2
Flagstaff,2005-04,600000.0,1
Flagstaff,2005-05,470000.0,1
Flagstaff,2005-07,1175000.0,2
Flagstaff,2005-12,1150000.0,2
Flagstaff,2006-06,450000.0,1
Flagstaff,2006-09,4300000.0,1
Flagstaff,2006-11,549000.0,1
Flagstaff,2007-01,574950.0,2
Flagstaff,2007-05,1150000.0,1
Flagstaff,2007-07,1080000.0,3
Flagstaff,2007-08,325000.0,1
Flagstaff,2008-07,1999999.0,1
Flagstaff,2008-10,1500000.0,1
Flagstaff,2008-11,900000.0,1
Flagstaff,2009-01,339900.0,1
Flagstaff,2009-03,1640000.0,2
Flagstaff,2009-10,849850.0,1
Flagstaff,2009-11,499000.0,1
Flagstaff,2010-01,965000.0,1
Flagstaff,2010-05,559850.0,1
Flagstaff,2010-11,950000.0,1
Flagstaff,2010-12,650000.0,1
Flagstaff,2011-03,799000.0,1
Flagstaff,2011-08,560000.0,2
Flagstaff,2011-09,375000.0,1
Flagstaff,2012-03,496000.0,2
Flagstaff,2012-04,359000.0,1
Flagstaff,2012-05,535000.0,2
Flagstaff,2012-06,495000.0,1
Flagstaff,2012-11,740000.0,1
Flagstaff,2012-12,1395000.0,1
Flagstaff,2013-01,985000.0,1
Flagstaff,2013-02,675000.0,1
Flagstaff,2013-03,484500.0,2
Flagstaff,2013-04,599999.0,1
Flagstaff,2013-07,600000.0,1
Flagstaff,2013-09,600000.0,2
Flagstaff,2013-11,2200000.0,1
Flagstaff,2014-04,375000.0,1
Flagstaff,2014-07,399900.0,1
Flagstaff,2015-01,1350000.0,1
Flagstaff,2015-03,1000000.0,1
Flagstaff,2015-05,825000.0,2
Flagstaff,2015-06,619000.0,1
Flagstaff,2015-07,699000.0,1
Flagstaff,2015-09,582500.0,2
Flagstaff,2015-10,489000.0,1
Flagstaff,2015-11,379000.0,1
Flagstaff,2016-03,1075475.0,2
Flagstaff,2016-05,699000.0,1
Flagstaff,2016-06,515000.0,3
Flagstaff,2016-07,671450.0,2
Flagstaff,2016-08,1687500.0,2
Flagstaff,2016-10,2999999.0,1
Flagstaff,2016-11,675000.0,1
Flagstaff,2016-12,938000.0,3
Flagstaff,2017-02,665000.0,1
Flagstaff,2017-03,1610000.0,2
Flagstaff,2017-04,2300000.0,1
Flagstaff,2017-06,317900.0,1
Flagstaff,2017-07,745000.0,2
Flagstaff,2017-08,1300000.0,1
Flagstaff,2018-02,595000.0,1
Flagstaff,2018-03,400000.0,1
Flagstaff,2018-04,650000.0,1
Flagstaff,2018-05,475000.0,1
Flagstaff,2018-06,560000.0,2
Flagstaff,2018-08,786000.0,1
Flagstaff,2018-09,527450.0,2
Flagstaff,2018-11,675000.0,1
Flagstaff,2018-12,1059500.0,2
Flagstaff,2019-02,799999.0,1
Flagstaff,2019-03,765000.0,1
Flagstaff,2019-04,589000.0,1
Flagstaff,2019-06,875000.0,1
Flagstaff,2019-07,1125000.0,3
Flagstaff,2019-08,521500.0,2
Flagstaff,2019-10,668000.0,2
Flagstaff,2019-11,2041666.6666666667,3
Flagstaff,2019-12,925000.0,1
Flagstaff,2020-01,777000.0,2
Flagstaff,2020-02,847000.0,2
Flagstaff,2020-03,729000.0,1
Flagstaff,2020-04,420000.0,1
Flagstaff,2020-05,822999.5,2
Flagstaff,2020-06,360000.0,2
Flagstaff,2020-07,2545833.3333333335,3
Flagstaff,2020-09,2243333.3333333335,3
Flagstaff,2020-10,2749000.0,1
Flagstaff,2020-12,710000.0,1
Flagstaff,2021-03,1200000.0,1
Flagstaff,2021-04,839630.0,1
Flagstaff,2021-05,849166.6666666666,3
Flagstaff,2021-07,1103800.0,2
Flagstaff,2021-09,739500.0,2
Flagstaff,2021-11,699272.7209302326,43
Flagstaff,2021-12,738159.7692307692,39
Flagstaff,2022-01,627501.8095238095,21
Flagstaff,2022-02,692703.1111111111,9
Flagstaff,2022-03,852143.8571428572,35
Flagstaff,2022-04,591850.75,28
Flagstaff,2022-05,702271.5,6
Florence,1993-03,195000.0,1
Florence,1995-10,599000.0,1
Florence,1996-08,362000.0,1
Florence,2000-04,169900.0,1
Florence,2001-04,145000.0,1
Florence,2004-07,339500.0,1
Florence,2004-09,339000.0,1
Florence,2005-02,183500.0,1
Florence,2005-08,349900.0,1
Florence,2006-12,464950.0,2
Florence,2007-01,325000.0,1
Florence,2007-02,515000.0,1
Florence,2007-03,345000.0,1
Florence,2007-06,390000.0,1
Florence,2008-03,549900.0,1
Florence,2008-05,484966.6666666667,3
Florence,2008-08,314900.0,1
Florence,2008-12,355000.0,1
Florence,2009-05,407450.0,2
Florence,2009-10,355000.0,1
Florence,2009-11,404500.0,2
Florence,2011-03,309900.0,1
Florence,2012-01,445000.0,1
Florence,2012-02,439900.0,1
Florence,2012-03,249000.0,1
Florence,2012-04,295000.0,1
Florence,2013-01,425000.0,1
Florence,2013-09,415000.0,1
Florence,2014-02,375000.0,1
Florence,2014-10,439900.0,1
Florence,2014-11,314900.0,1
Florence,2015-02,192500.0,1
Florence,2015-05,364450.0,2
Florence,2015-08,394995.0,2
Florence,2016-04,398450.0,2
Florence,2016-05,400000.0,1
Florence,2016-06,535500.0,2
Florence,2016-11,385000.0,1
Florence,2016-12,487450.0,2
Florence,2017-02,365750.0,4
Florence,2017-03,775000.0,1
Florence,2017-06,500000.0,1
Florence,2017-07,345800.0,1
Florence,2017-09,425000.0,1
Florence,2017-11,458250.0,2
Florence,2018-01,359950.0,2
Florence,2018-04,390000.0,1
Florence,2018-05,372450.0,2
Florence,2018-08,360000.0,2
Florence,2018-11,360000.0,1
Florence,2019-04,384980.0,5
Florence,2019-05,475000.0,1
Florence,2019-06,480000.0,2
Florence,2019-12,455000.0,2
Florence,2020-01,475000.0,1
Florence,2020-02,235000.0,1
Florence,2020-03,266600.0,3
Florence,2020-04,410000.0,1
Florence,2020-05,510000.0,1
Florence,2020-08,412415.8333333333,6
Florence,2020-09,392401.4285714286,7
Florence,2020-10,435447.5,4
Florence,2020-11,380425.0,4
Florence,2020-12,349833.3333333333,3
Florence,2021-02,340003.125,8
Florence,2021-04,525000.0,1
Florence,2021-05,499000.0,1
Florence,2021-06,381240.0,4
Florence,2021-07,322000.0,2
Florence,2021-08,279500.0,2
Florence,2021-09,413224.28571428574,21
Florence,2021-10,395990.0,1
Florence,2021-11,377946.0,10
Florence,2021-12,370983.07692307694,13
Florence,2022-01,400805.0,19
Florence,2022-02,364180.1724137931,58
Florence,2022-03,365844.10714285716,84
Florence,2022-04,367444.3939393939,66
Florence,2022-05,305428.5714285714,7
Forest Lakes,1991-01,799000.0,1
Forest Lakes,1996-10,499900.0,1
Forest Lakes,2005-08,645000.0,1
Forest Lakes,2005-11,779900.0,1
Forest Lakes,2010-01,729750.0,1
Forest Lakes,2016-11,625000.0,1
Forest Lakes,2019-11,350000.0,1
Forest Lakes,2022-04,487500.0,2
Fort McDowell,2006-02,1499000.0,1
Fort McDowell,2022-03,1050000.0,1
Fort McDowell,2022-04,1039500.0,2
Fort Mohave,1989-10,185900.0,1
Fort Mohave,1992-04,239900.0,1
Fort Mohave,1993-08,575000.0,1
Fort Mohave,1997-03,629000.0,1
Fort Mohave,1998-08,99900.0,1
Fort Mohave,1999-05,870000.0,1
Fort Mohave,2000-10,399900.0,1
Fort Mohave,2002-04,795000.0,1
Fort Mohave,2002-07,365000.0,1
Fort Mohave,2002-12,245000.0,1
Fort Mohave,2003-06,769000.0,1
Fort Mohave,2003-07,329900.0,1
Fort Mohave,2003-09,495000.0,1
Fort Mohave,2003-10,299888.0,1
Fort Mohave,2003-11,379000.0,1
Fort Mohave,2004-07,375000.0,1
Fort Mohave,2004-09,382450.0,2
Fort Mohave,2004-10,274900.0,1
Fort Mohave,2004-11,299000.0,1
Fort Mohave,2005-01,85000.0,1
Fort Mohave,2005-07,434450.0,2
Fort Mohave,2005-08,310000.0,1
Fort Mohave,2005-10,325000.0,1
Fort Mohave,2005-12,159900.0,1
Fort Mohave,2006-02,197000.0,1
Fort Mohave,2006-04,542900.0,1
Fort Mohave,2006-09,370000.0,1
Fort Mohave,2006-11,299000.0,1
Fort Mohave,2007-03,354900.0,1
Fort Mohave,2007-04,85000.0,1
Fort Mohave,2008-02,499900.0,1
Fort Mohave,2008-06,365900.0,1
Fort Mohave,2008-08,234950.0,2
Fort Mohave,2009-07,269900.0,1
Fort Mohave,2009-12,380000.0,3
Fort Mohave,2010-01,288266.6666666667,3
Fort Mohave,2010-02,370000.0,1
Fort Mohave,2010-04,249900.0,1
Fort Mohave,2010-05,167500.0,2
Fort Mohave,2010-07,250000.0,1
Fort Mohave,2010-08,525000.0,1
Fort Mohave,2010-12,335000.0,1
Fort Mohave,2011-02,789900.0,1
Fort Mohave,2011-03,364000.0,2
Fort Mohave,2011-10,120000.0,1
Fort Mohave,2013-01,150000.0,1
Fort Mohave,2013-12,429900.0,1
Fort Mohave,2014-04,399900.0,1
Fort Mohave,2014-05,199000.0,1
Fort Mohave,2014-08,294900.0,2
Fort Mohave,2015-02,315000.0,1
Fort Mohave,2015-04,419999.0,1
Fort Mohave,2015-12,389900.0,1
Fort Mohave,2016-06,297700.0,2
Fort Mohave,2017-01,189900.0,1
Fort Mohave,2017-06,379900.0,1
Fort Mohave,2017-08,459900.0,1
Fort Mohave,2017-09,409950.0,2
Fort Mohave,2017-10,285000.0,1
Fort Mohave,2018-02,259000.0,1
Fort Mohave,2018-05,315000.0,1
Fort Mohave,2018-07,429900.0,1
Fort Mohave,2018-09,529900.0,1
Fort Mohave,2019-03,366133.0,3
Fort Mohave,2019-08,385300.0,3
Fort Mohave,2019-11,328500.0,1
Fort Mohave,2020-06,610000.0,1
Fort Mohave,2020-09,457450.0,2
Fort Mohave,2020-10,409000.0,1
Fort Mohave,2020-12,332450.0,2
Fort Mohave,2021-02,503173.75,4
Fort Mohave,2021-04,346279.5,2
Fort Mohave,2021-05,300000.0,2
Fort Mohave,2021-06,275000.0,2
Fort Mohave,2021-09,387000.0,1
Fort Mohave,2021-10,359000.0,1
Fort Mohave,2021-11,282799.04761904763,21
Fort Mohave,2021-12,312164.5833333333,12
Fort Mohave,2022-01,338155.3,10
Fort Mohave,2022-02,316908.75,16
Fort Mohave,2022-03,301268.0,25
Fort Mohave,2022-04,360468.4210526316,19
Fort Mohave,2022-05,243566.66666666666,3
Fountain Hills,1984-10,949900.0,1
Fountain Hills,1987-05,1199000.0,1
Fountain Hills,1987-09,749900.0,1
Fountain Hills,1989-06,400000.0,1
Fountain Hills,1990-03,750000.0,1
Fountain Hills,1992-04,425000.0,1
Fountain Hills,1992-10,1400000.0,1
Fountain Hills,1994-05,624999.0,1
Fountain Hills,1996-05,729000.0,1
Fountain Hills,1996-11,869900.0,1
Fountain Hills,1997-11,989000.0,1
Fountain Hills,1998-01,650000.0,1
Fountain Hills,1998-05,1300000.0,1
Fountain Hills,1998-09,759950.0,1
Fountain Hills,1998-12,299000.0,1
Fountain Hills,2000-03,499500.0,1
Fountain Hills,2000-04,850000.0,1
Fountain Hills,2001-02,1700000.0,1
Fountain Hills,2001-05,419500.0,1
Fountain Hills,2001-06,1449900.0,1
Fountain Hills,2001-09,410000.0,1
Fountain Hills,2002-06,375000.0,1
Fountain Hills,2002-07,1200000.0,1
Fountain Hills,2002-08,1175000.0,1
Fountain Hills,2002-09,309900.0,1
Fountain Hills,2002-10,1923000.0,1
Fountain Hills,2002-11,530000.0,1
Fountain Hills,2004-01,465000.0,1
Fountain Hills,2004-02,875000.0,1
Fountain Hills,2004-05,390000.0,1
Fountain Hills,2004-06,699000.0,1
Fountain Hills,2005-01,2350000.0,1
Fountain Hills,2005-02,849950.0,2
Fountain Hills,2005-04,399900.0,1
Fountain Hills,2005-06,2099500.0,2
Fountain Hills,2005-07,380000.0,1
Fountain Hills,2005-09,680000.0,1
Fountain Hills,2006-03,840000.0,1
Fountain Hills,2006-05,535000.0,1
Fountain Hills,2006-06,667450.0,2
Fountain Hills,2006-11,309000.0,1
Fountain Hills,2007-06,850700.0,2
Fountain Hills,2007-10,1050000.0,1
Fountain Hills,2008-01,599900.0,1
Fountain Hills,2008-02,585000.0,1
Fountain Hills,2009-05,565000.0,1
Fountain Hills,2009-08,399900.0,1
Fountain Hills,2009-10,398900.0,1
Fountain Hills,2009-12,770000.0,1
Fountain Hills,2010-02,1557500.0,2
Fountain Hills,2010-03,712500.0,2
Fountain Hills,2010-07,3500000.0,1
Fountain Hills,2010-09,1662450.0,2
Fountain Hills,2010-12,695000.0,1
Fountain Hills,2011-08,922500.0,2
Fountain Hills,2011-11,1349950.0,2
Fountain Hills,2012-05,650000.0,1
Fountain Hills,2012-08,1900000.0,1
Fountain Hills,2012-11,1393333.3333333333,3
Fountain Hills,2013-01,949000.0,1
Fountain Hills,2013-06,599000.0,1
Fountain Hills,2013-08,750000.0,1
Fountain Hills,2013-11,1250000.0,1
Fountain Hills,2014-03,250000.0,1
Fountain Hills,2014-04,349000.0,1
Fountain Hills,2014-06,425000.0,1
Fountain Hills,2014-08,4250000.0,1
Fountain Hills,2014-11,850000.0,1
Fountain Hills,2014-12,559000.0,1
Fountain Hills,2015-02,850000.0,2
Fountain Hills,2015-04,1199000.0,1
Fountain Hills,2015-09,769000.0,1
Fountain Hills,2015-12,849000.0,1
Fountain Hills,2016-03,1550000.0,1
Fountain Hills,2016-08,615000.0,1
Fountain Hills,2016-09,4395000.0,1
Fountain Hills,2016-11,550000.0,1
Fountain Hills,2016-12,800000.0,1
Fountain Hills,2017-01,635000.0,1
Fountain Hills,2017-02,1250000.0,2
Fountain Hills,2017-03,2479000.0,1
Fountain Hills,2017-06,564000.0,2
Fountain Hills,2017-07,829000.0,1
Fountain Hills,2017-08,625000.0,1
Fountain Hills,2017-10,2375000.0,1
Fountain Hills,2017-12,1077144.0,1
Fountain Hills,2018-02,899000.0,1
Fountain Hills,2018-03,2114500.0,2
Fountain Hills,2018-04,1974500.0,2
Fountain Hills,2018-05,360000.0,1
Fountain Hills,2018-06,1295000.0,1
Fountain Hills,2018-09,1250000.0,1
Fountain Hills,2019-01,439000.0,1
Fountain Hills,2019-03,525000.0,1
Fountain Hills,2019-04,259900.0,1
Fountain Hills,2019-07,614450.0,2
Fountain Hills,2019-09,1400000.0,1
Fountain Hills,2019-10,1200000.0,1
Fountain Hills,2020-01,720000.0,1
Fountain Hills,2020-03,529900.0,1
Fountain Hills,2020-04,472450.0,2
Fountain Hills,2020-06,4150000.0,1
Fountain Hills,2020-07,1600000.0,1
Fountain Hills,2020-08,1200000.0,1
Fountain Hills,2020-12,555597.5,2
Fountain Hills,2021-01,565000.0,1
Fountain Hills,2021-02,1025000.0,2
Fountain Hills,2021-03,1949000.0,2
Fountain Hills,2021-04,2299900.0,1
Fountain Hills,2021-05,744500.0,2
Fountain Hills,2021-06,1095000.0,1
Fountain Hills,2021-08,705000.0,1
Fountain Hills,2021-09,1354666.6666666667,3
Fountain Hills,2021-11,920115.3846153846,13
Fountain Hills,2021-12,784777.2727272727,11
Fountain Hills,2022-01,537660.0,10
Fountain Hills,2022-02,532140.0,15
Fountain Hills,2022-03,685292.6875,48
Fountain Hills,2022-04,756546.696969697,99
Fountain Hills,2022-05,1454966.6666666667,3
Fredonia,2003-06,635000.0,1
Fredonia,2005-12,250000.0,1
Fredonia,2016-09,255000.0,1
Gila Bend,2022-04,216000.0,3
Gilbert,1985-10,440000.0,1
Gilbert,1986-02,557000.0,1
Gilbert,1988-03,1675000.0,1
Gilbert,1990-12,610000.0,1
Gilbert,1993-06,2400000.0,1
Gilbert,1994-07,849000.0,1
Gilbert,1995-05,560000.0,1
Gilbert,1995-09,1700000.0,1
Gilbert,1995-10,675000.0,1
Gilbert,1996-02,829450.0,2
Gilbert,1996-05,494500.0,2
Gilbert,1996-09,615000.0,1
Gilbert,1996-10,405000.0,1
Gilbert,1996-12,575000.0,1
Gilbert,1997-07,825000.0,1
Gilbert,1998-02,589900.0,1
Gilbert,1998-03,600000.0,1
Gilbert,1999-08,665000.0,1
Gilbert,1999-09,1800000.0,1
Gilbert,1999-10,695000.0,1
Gilbert,2000-03,500000.0,1
Gilbert,2000-04,599000.0,1
Gilbert,2000-05,532000.0,2
Gilbert,2000-06,540000.0,1
Gilbert,2000-07,1149000.0,1
Gilbert,2000-11,654500.0,2
